date,team.top,team.bottom,inning,top_bottom,batter_number,before_score.top,before_score.bottom,after_score.top,after_score.bottom,point,before_out,before_1b,before_2b,before_3b,after_out,after_1b,after_2b,after_3b,batter.id,batter.handed,batter.name,pitcher.id,pitcher.handed,pitcher.name,direction,result,rc
2023-04-04,日本ハム,ロッテ,4,2,2,4,3,4,3,0,0,1,0,0,1,0,1,0,1900081,左,佐藤 都志也,1961850,右,ポンセ,三,犠打,-0.13
2023-04-04,日本ハム,ロッテ,4,2,3,4,3,4,4,1,1,0,1,0,1,1,0,0,1800050,左,藤原 恭大,1961850,右,ポンセ,中,安,0.826
2023-04-04,日本ハム,ロッテ,4,2,4,4,4,4,5,1,1,1,0,0,1,0,1,0,1000014,右,荻野 貴司,1961850,右,ポンセ,左,２,1.174
2023-04-04,日本ハム,ロッテ,4,2,5,4,5,4,5,0,1,0,1,0,1,1,1,0,700087,左,角中 勝也,1961850,右,ポンセ,,四球,0.23
2023-04-04,日本ハム,ロッテ,4,2,6,4,5,4,5,0,1,1,1,0,2,1,1,0,1400188,右,中村 奨吾,1900073,右,鈴木 健矢,,見三振,-0.474
2023-04-04,日本ハム,ロッテ,4,2,7,4,5,4,5,0,2,1,1,0,3,0,0,0,1800053,右,山口 航輝,1900073,右,鈴木 健矢,右,邪飛,-0.43
2023-04-04,日本ハム,ロッテ,5,1,1,4,5,4,5,0,0,0,0,0,1,0,0,0,1200100,右,伏見 寅威,900081,右,西野 勇士,,空三振,-0.204
2023-04-04,日本ハム,ロッテ,5,1,2,4,5,4,5,0,1,0,0,0,2,0,0,0,1251037,左,上川畑 大悟,900081,右,西野 勇士,右,飛,-0.153
2023-04-04,日本ハム,ロッテ,5,1,3,4,5,4,5,0,2,0,0,0,2,0,0,0,2000080,左,五十幡 亮汰,900081,右,西野 勇士,左,安,0.0
2023-04-04,日本ハム,ロッテ,5,2,1,4,5,4,5,0,0,0,0,0,1,0,0,0,1460080,左,ポランコ,1900073,右,鈴木 健矢,,空三振,-0.204
2023-04-04,日本ハム,ロッテ,5,2,2,4,5,4,5,0,1,0,0,0,2,0,0,0,1700092,左,安田 尚憲,1900073,右,鈴木 健矢,遊,ゴロ,-0.153
2023-04-04,日本ハム,ロッテ,5,2,3,4,5,4,5,0,2,0,0,0,2,1,0,0,1700093,左,藤岡 裕大,1900073,右,鈴木 健矢,遊,安,0.117
2023-04-04,日本ハム,ロッテ,5,2,4,4,5,4,5,0,2,1,0,0,3,0,0,0,1900081,左,佐藤 都志也,1900073,右,鈴木 健矢,二,飛,-0.21
2023-04-04,日本ハム,ロッテ,6,1,1,4,5,4,5,0,0,0,0,0,1,0,0,0,2106284,左,矢澤 宏太,1400140,右,小野 郁,右,飛,-0.204
2023-04-04,日本ハム,ロッテ,6,1,2,4,5,4,5,0,1,0,0,0,2,0,0,0,1100095,右,松本 剛,1400140,右,小野 郁,二,ゴロ,-0.153
2023-04-04,日本ハム,ロッテ,6,1,3,4,5,4,5,0,2,0,0,0,3,0,0,0,1800091,右,野村 佑希,1400140,右,小野 郁,右,飛,-0.093
2023-04-04,日本ハム,ロッテ,6,2,1,4,5,4,5,0,0,0,0,0,0,1,0,0,1800050,左,藤原 恭大,1900073,右,鈴木 健矢,右,安,0.354
2023-04-04,日本ハム,ロッテ,6,2,2,4,5,4,5,0,0,1,0,0,1,0,0,0,1000014,右,荻野 貴司,1900073,右,鈴木 健矢,投,犠打,-0.558
2023-04-04,日本ハム,ロッテ,6,2,3,4,6,4,6,0,1,0,0,0,2,0,0,0,700087,左,角中 勝也,1900073,右,鈴木 健矢,左,飛,-0.153
2023-04-04,日本ハム,ロッテ,6,2,4,4,6,4,6,0,2,0,0,0,3,0,0,0,1400188,右,中村 奨吾,1900073,右,鈴木 健矢,遊,ゴロ,-0.093
2023-04-04,日本ハム,ロッテ,7,1,1,4,6,4,6,0,0,0,0,0,1,0,0,0,1700025,左,清宮 幸太郎,1660014,右,ペルドモ,,空三振,-0.204
2023-04-04,日本ハム,ロッテ,7,1,2,4,6,4,6,0,1,0,0,0,2,0,0,0,1800008,右,マルティネス,1660014,右,ペルドモ,二,飛,-0.153
2023-04-04,日本ハム,ロッテ,7,1,3,4,6,4,6,0,2,0,0,0,3,0,0,0,1600134,左,石井 一成,1660014,右,ペルドモ,中,飛,-0.093
2023-04-04,日本ハム,ロッテ,7,2,1,4,6,4,6,0,0,0,0,0,1,0,0,0,1800053,右,山口 航輝,1700140,右,ロドリゲス,二,ゴロ,-0.204
2023-04-04,日本ハム,ロッテ,7,2,2,4,6,4,6,0,1,0,0,0,2,0,0,0,1300044,右,岡 大海,1700140,右,ロドリゲス,三,ゴロ,-0.153
2023-04-04,日本ハム,ロッテ,7,2,3,4,6,4,6,0,2,0,0,0,3,0,0,0,1700092,左,安田 尚憲,1700140,右,ロドリゲス,左,飛,-0.093
2023-04-04,日本ハム,ロッテ,8,1,1,4,6,4,6,0,0,0,0,0,1,0,0,0,1900084,左,福田 光輝,1000083,右,澤村 拓一,左,飛,-0.204
2023-04-04,日本ハム,ロッテ,8,1,2,4,6,4,6,0,1,0,0,0,1,1,0,0,1251037,左,上川畑 大悟,1000083,右,澤村 拓一,左,安,0.254
2023-04-04,日本ハム,ロッテ,8,1,3,4,6,4,6,0,1,1,0,0,2,1,0,0,2000080,左,五十幡 亮汰,1000083,右,澤村 拓一,中,飛,-0.29
2023-04-04,日本ハム,ロッテ,8,1,4,4,6,4,6,0,2,1,0,0,3,0,0,0,1800093,右,万波 中正,1000083,右,澤村 拓一,一,ゴロ,-0.21
2023-04-04,日本ハム,ロッテ,8,2,1,4,6,4,6,0,0,0,0,0,0,1,0,0,1700093,左,藤岡 裕大,800052,左,宮西 尚生,右,安,0.354
2023-04-04,日本ハム,ロッテ,8,2,2,4,6,4,6,0,0,1,0,0,1,0,1,0,1900081,左,佐藤 都志也,800052,左,宮西 尚生,投,犠打,-0.13
2023-04-04,日本ハム,ロッテ,8,2,3,4,6,4,6,0,1,0,1,0,2,0,1,0,1800050,左,藤原 恭大,800052,左,宮西 尚生,,空三振,-0.357
2023-04-04,日本ハム,ロッテ,8,2,4,4,6,4,6,0,2,0,1,0,2,1,1,0,1000014,右,荻野 貴司,800052,左,宮西 尚生,,故意四,0.113
2023-04-04,日本ハム,ロッテ,8,2,5,4,6,4,6,0,2,1,1,0,3,0,0,0,700087,左,角中 勝也,800052,左,宮西 尚生,,見三振,-0.43
2023-04-04,日本ハム,ロッテ,9,1,1,4,6,4,6,0,0,0,0,0,1,0,0,0,1100095,右,松本 剛,1100104,右,益田 直也,二,ゴロ,-0.204
2023-04-04,日本ハム,ロッテ,9,1,2,4,6,4,6,0,1,0,0,0,2,0,0,0,1800091,右,野村 佑希,1100104,右,益田 直也,,空三振,-0.153
2023-04-04,日本ハム,ロッテ,9,1,3,4,6,4,6,0,2,0,0,0,3,0,0,0,1700025,左,清宮 幸太郎,1100104,右,益田 直也,中,飛,-0.093
2023-04-05,巨人,DeNA,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,700027,左,梶谷 隆幸,1300031,右,平良 拳太郎,遊,ゴロ,-0.204
2023-04-05,巨人,DeNA,1,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1600059,左,吉川 尚輝,1300031,右,平良 拳太郎,,四球,0.254
2023-04-05,巨人,DeNA,1,1,3,0,0,0,0,0,1,1,0,0,2,1,0,0,800043,左,丸 佳浩,1300031,右,平良 拳太郎,一,ゴロ,-0.29
2023-04-05,巨人,DeNA,1,1,4,0,0,0,0,0,2,1,0,0,3,0,0,0,1400101,右,岡本 和真,1300031,右,平良 拳太郎,,見三振,-0.21
2023-04-05,巨人,DeNA,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1600089,左,佐野 恵太,1660388,左,メンデス,中,安,0.354
2023-04-05,巨人,DeNA,1,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,1850208,左,林 琢真,1660388,左,メンデス,三,ゴロ,-0.304
2023-04-05,巨人,DeNA,1,2,3,0,0,0,0,0,1,1,0,0,1,1,1,0,1200053,右,宮﨑 敏郎,1660388,左,メンデス,,四球,0.404
2023-04-05,巨人,DeNA,1,2,4,0,0,0,0,0,1,1,1,0,2,0,1,1,2000035,右,牧 秀悟,1660388,左,メンデス,二,ゴロ,-0.38
2023-04-05,巨人,DeNA,1,2,5,0,0,0,0,0,2,0,1,1,3,0,0,0,1100061,右,桑原 将志,1660388,左,メンデス,,見三振,-0.524
2023-04-05,巨人,DeNA,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,800054,右,中田 翔,1300031,右,平良 拳太郎,,空三振,-0.204
2023-04-05,巨人,DeNA,2,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1700044,左,大城 卓三,1300031,右,平良 拳太郎,右,安,0.254
2023-04-05,巨人,DeNA,2,1,3,0,0,0,0,0,1,1,0,0,2,1,0,0,1860031,右,ブリンソン,1300031,右,平良 拳太郎,右,飛,-0.29
2023-04-05,巨人,DeNA,2,1,4,0,0,0,0,0,2,1,0,0,2,0,1,1,2107874,左,門脇 誠,1300031,右,平良 拳太郎,左,２,0.314
2023-04-05,巨人,DeNA,2,1,5,0,0,0,0,0,2,0,1,1,3,0,0,0,1660388,左,メンデス,1300031,右,平良 拳太郎,一,ゴロ,-0.524
2023-04-05,巨人,DeNA,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1300038,左,関根 大気,1660388,左,メンデス,一,ゴロ,-0.204
2023-04-05,巨人,DeNA,2,2,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1700020,右,ソト,1660388,左,メンデス,,死球,0.254
2023-04-05,巨人,DeNA,2,2,3,0,0,0,0,0,1,1,0,0,2,1,0,0,800075,右,伊藤 光,1660388,左,メンデス,二,ゴロ,-0.29
2023-04-05,巨人,DeNA,2,2,4,0,0,0,0,0,2,1,0,0,3,0,0,0,1300031,右,平良 拳太郎,1660388,左,メンデス,一,ゴロ,-0.21
2023-04-05,巨人,DeNA,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,700027,左,梶谷 隆幸,1300031,右,平良 拳太郎,,空三振,-0.204
2023-04-05,巨人,DeNA,3,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1600059,左,吉川 尚輝,1300031,右,平良 拳太郎,遊,ゴロ,-0.153
2023-04-05,巨人,DeNA,3,1,3,0,0,0,0,0,2,0,0,0,3,0,0,0,800043,左,丸 佳浩,1300031,右,平良 拳太郎,,空三振,-0.093
2023-04-05,巨人,DeNA,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1600089,左,佐野 恵太,1660388,左,メンデス,右,安,0.354
2023-04-05,巨人,DeNA,3,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1850208,左,林 琢真,1660388,左,メンデス,投,犠打,-0.13
2023-04-05,巨人,DeNA,3,2,3,0,0,0,1,1,1,0,1,0,1,0,0,1,1200053,右,宮﨑 敏郎,1660388,左,メンデス,中,２,1.243
2023-04-05,巨人,DeNA,3,2,4,0,1,0,1,0,1,0,0,1,2,0,0,1,2000035,右,牧 秀悟,1660388,左,メンデス,,空三振,-0.572
2023-04-05,巨人,DeNA,3,2,5,0,1,0,1,0,2,0,0,1,3,0,0,0,1100061,右,桑原 将志,1660388,左,メンデス,中,飛,-0.345
2023-04-05,巨人,DeNA,4,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1400101,右,岡本 和真,1300031,右,平良 拳太郎,,空三振,-0.204
2023-04-05,巨人,DeNA,4,1,2,0,1,0,1,0,1,0,0,0,2,0,0,0,800054,右,中田 翔,1300031,右,平良 拳太郎,遊,ゴロ,-0.153
2023-04-05,巨人,DeNA,4,1,3,0,1,0,1,0,2,0,0,0,3,0,0,0,1700044,左,大城 卓三,1300031,右,平良 拳太郎,中,飛,-0.093
2023-04-05,巨人,DeNA,4,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1300038,左,関根 大気,1660388,左,メンデス,遊,ゴロ,-0.204
2023-04-05,巨人,DeNA,4,2,2,0,1,0,1,0,1,0,0,0,2,0,0,0,1700020,右,ソト,1660388,左,メンデス,,空三振,-0.153
2023-04-05,巨人,DeNA,4,2,3,0,1,0,1,0,2,0,0,0,3,0,0,0,800075,右,伊藤 光,1660388,左,メンデス,,空三振,-0.093
2023-04-05,巨人,DeNA,5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1860031,右,ブリンソン,1300031,右,平良 拳太郎,中,安,0.354
2023-04-05,巨人,DeNA,5,1,2,0,1,0,1,0,0,1,0,0,1,1,0,0,2107874,左,門脇 誠,1300031,右,平良 拳太郎,一,飛,-0.304
2023-04-05,巨人,DeNA,5,1,3,0,1,0,1,0,1,1,0,0,2,1,0,0,1660388,左,メンデス,1300031,右,平良 拳太郎,,バ三振,-0.29
2023-04-05,巨人,DeNA,5,1,4,0,1,0,1,0,2,1,0,0,3,0,0,0,700027,左,梶谷 隆幸,1300031,右,平良 拳太郎,左,飛,-0.21
2023-04-05,巨人,DeNA,5,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1300031,右,平良 拳太郎,1660388,左,メンデス,二,ゴロ,-0.204
2023-04-05,巨人,DeNA,5,2,2,0,1,0,1,0,1,0,0,0,2,0,0,0,1600089,左,佐野 恵太,1660388,左,メンデス,二,ゴロ,-0.153
2023-04-05,巨人,DeNA,5,2,3,0,1,0,1,0,2,0,0,0,3,0,0,0,1850208,左,林 琢真,1660388,左,メンデス,投,ゴロ,-0.093
2023-04-05,巨人,DeNA,6,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1600059,左,吉川 尚輝,1300031,右,平良 拳太郎,,見三振,-0.204
2023-04-05,巨人,DeNA,6,1,2,0,1,0,1,0,1,0,0,0,2,0,0,0,800043,左,丸 佳浩,1300031,右,平良 拳太郎,右,飛,-0.153
2023-04-05,巨人,DeNA,6,1,3,0,1,0,1,0,2,0,0,0,2,1,0,0,1400101,右,岡本 和真,1300031,右,平良 拳太郎,中,安,0.117
2023-04-05,巨人,DeNA,6,1,4,0,1,0,1,0,2,1,0,0,3,0,0,0,800054,右,中田 翔,1300031,右,平良 拳太郎,投,ゴロ,-0.21
2023-04-05,巨人,DeNA,6,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1200053,右,宮﨑 敏郎,1660388,左,メンデス,左,本,1.0
2023-04-05,巨人,DeNA,6,2,2,0,2,0,2,0,0,0,0,0,0,1,0,0,2000035,右,牧 秀悟,1660388,左,メンデス,,四球,0.354
2023-04-05,巨人,DeNA,6,2,3,0,2,0,2,0,0,1,0,0,1,1,0,0,1100061,右,桑原 将志,1660388,左,メンデス,二,飛,-0.304
2023-04-05,巨人,DeNA,6,2,4,0,2,0,2,0,1,1,0,0,1,0,1,1,1300038,左,関根 大気,1660388,左,メンデス,中,安,0.837
2023-04-05,巨人,DeNA,6,2,5,0,2,0,2,0,1,0,1,1,1,1,1,1,1700020,右,ソト,1660388,左,メンデス,,四球,0.167
2023-04-05,巨人,DeNA,6,2,6,0,2,0,2,0,1,1,1,1,3,0,0,0,800075,右,伊藤 光,1800025,右,直江 大輔,遊,併打,-1.504
2023-04-05,巨人,DeNA,7,1,1,0,2,0,2,0,0,0,0,0,0,1,0,0,1700044,左,大城 卓三,2000034,右,入江 大生,中,安,0.354
2023-04-05,巨人,DeNA,7,1,2,0,2,0,2,0,0,1,0,0,0,1,1,0,1860031,右,ブリンソン,2000034,右,入江 大生,左,安,0.582
2023-04-05,巨人,DeNA,7,1,3,0,2,0,2,0,0,1,1,0,1,1,1,0,2107874,左,門脇 誠,2000034,右,入江 大生,左,飛,-0.482
2023-04-05,巨人,DeNA,7,1,4,0,2,0,2,0,1,1,1,0,2,1,1,0,900397,右,長野 久義,2000034,右,入江 大生,,空三振,-0.474
2023-04-05,巨人,DeNA,7,1,5,0,2,0,2,0,2,1,1,0,3,0,0,0,700027,左,梶谷 隆幸,2000034,右,入江 大生,,空三振,-0.43
2023-04-05,巨人,DeNA,7,2,1,0,2,0,2,0,0,0,0,0,1,0,0,0,1700065,左,楠本 泰史,1200089,右,鍵谷 陽平,中,飛,-0.204
2023-04-05,巨人,DeNA,7,2,2,0,2,0,2,0,1,0,0,0,1,1,0,0,1600089,左,佐野 恵太,1200089,右,鍵谷 陽平,,四球,0.254
2023-04-05,巨人,DeNA,7,2,3,0,2,0,2,0,1,1,0,0,2,0,1,0,1850208,左,林 琢真,1200089,右,鍵谷 陽平,投,犠打,-0.183
2023-04-05,巨人,DeNA,7,2,4,0,2,0,2,0,2,0,1,0,2,1,1,0,1200053,右,宮﨑 敏郎,1200089,右,鍵谷 陽平,,四球,0.113
2023-04-05,巨人,DeNA,7,2,5,0,2,0,2,0,2,1,1,0,3,0,0,0,2000035,右,牧 秀悟,1200089,右,鍵谷 陽平,,空三振,-0.43
2023-04-05,巨人,DeNA,8,1,1,0,2,0,2,0,0,0,0,0,1,0,0,0,1600059,左,吉川 尚輝,1900032,右,伊勢 大夢,中,飛,-0.204
2023-04-05,巨人,DeNA,8,1,2,0,2,0,2,0,1,0,0,0,2,0,0,0,800043,左,丸 佳浩,1900032,右,伊勢 大夢,二,ゴロ,-0.153
2023-04-05,巨人,DeNA,8,1,3,0,2,0,2,0,2,0,0,0,3,0,0,0,1400101,右,岡本 和真,1900032,右,伊勢 大夢,中,飛,-0.093
2023-04-05,巨人,DeNA,8,2,1,0,2,0,2,0,0,0,0,0,0,1,0,0,1100061,右,桑原 将志,1860278,右,ロペス,,四球,0.354
2023-04-05,巨人,DeNA,8,2,2,0,2,0,2,0,0,1,0,0,1,0,1,0,1300038,左,関根 大気,1860278,右,ロペス,投,犠打,-0.13
2023-04-05,巨人,DeNA,8,2,3,0,2,0,2,0,1,0,1,0,1,1,1,0,1700020,右,ソト,1860278,右,ロペス,,四球,0.23
2023-04-05,巨人,DeNA,8,2,4,0,2,0,2,0,1,1,1,0,1,1,1,1,800075,右,伊藤 光,1860278,右,ロペス,,四球,0.6
2023-04-05,巨人,DeNA,8,2,5,0,2,0,2,0,1,1,1,1,2,1,1,1,600003,右,大和,1860278,右,ロペス,右,飛,-0.792
2023-04-05,巨人,DeNA,8,2,6,0,2,0,2,0,2,1,1,1,3,0,0,0,1600089,左,佐野 恵太,2050423,左,代木 大和,二,ゴロ,-0.712
2023-04-05,巨人,DeNA,9,1,1,0,2,0,2,0,0,0,0,0,1,0,0,0,800054,右,中田 翔,1400109,右,山﨑 康晃,左,飛,-0.204
2023-04-05,巨人,DeNA,9,1,2,0,2,0,2,0,1,0,0,0,2,0,0,0,1700044,左,大城 卓三,1400109,右,山﨑 康晃,,空三振,-0.153
2023-04-05,巨人,DeNA,9,1,3,0,2,0,2,0,2,0,0,0,3,0,0,0,1860031,右,ブリンソン,1400109,右,山﨑 康晃,中,飛,-0.093
2023-04-05,ヤクルト,中日,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1650522,左,丸山 和郁,1600106,右,柳 裕也,左,安,0.621
2023-04-05,ヤクルト,中日,1,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,400021,左,青木 宣親,1600106,右,柳 裕也,,四球,0.315
2023-04-05,ヤクルト,中日,1,1,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1000132,右,山田 哲人,1600106,右,柳 裕也,,四球,0.717
2023-04-05,ヤクルト,中日,1,1,4,0,0,1,0,1,0,1,1,1,0,1,1,1,1700084,左,村上 宗隆,1600106,右,柳 裕也,,四球,1.0
2023-04-05,ヤクルト,中日,1,1,5,1,0,2,0,1,0,1,1,1,1,1,1,0,2000133,右,オスナ,1600106,右,柳 裕也,中,犠飛,-0.199
2023-04-05,ヤクルト,中日,1,1,6,2,0,2,0,0,1,1,1,0,3,0,0,0,2000026,右,内山 壮真,1600106,右,柳 裕也,遊,併打,-0.904
2023-04-05,ヤクルト,中日,1,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1900041,左,岡林 勇希,1500042,左,高橋 奎二,二,ゴロ,-0.204
2023-04-05,ヤクルト,中日,1,2,2,2,0,2,0,0,1,0,0,0,2,0,0,0,900410,左,大島 洋平,1500042,左,高橋 奎二,遊,ゴロ,-0.153
2023-04-05,ヤクルト,中日,1,2,3,2,0,2,0,0,2,0,0,0,3,0,0,0,1560639,右,カリステ,1500042,左,高橋 奎二,,見三振,-0.093
2023-04-05,ヤクルト,中日,2,1,1,2,0,2,0,0,0,0,0,0,1,0,0,0,900044,右,中村 悠平,1600106,右,柳 裕也,三,ゴロ,-0.204
2023-04-05,ヤクルト,中日,2,1,2,2,0,2,0,0,1,0,0,0,2,0,0,0,1900028,左,長岡 秀樹,1600106,右,柳 裕也,二,飛,-0.153
2023-04-05,ヤクルト,中日,2,1,3,2,0,2,0,0,2,0,0,0,2,1,0,0,1500042,左,高橋 奎二,1600106,右,柳 裕也,左,安,0.117
2023-04-05,ヤクルト,中日,2,1,4,2,0,2,0,0,2,1,0,0,3,0,0,0,1650522,左,丸山 和郁,1600106,右,柳 裕也,,空三振,-0.21
2023-04-05,ヤクルト,中日,2,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1961068,右,アキーノ,1500042,左,高橋 奎二,,空三振,-0.204
2023-04-05,ヤクルト,中日,2,2,2,2,0,2,0,0,1,0,0,0,1,0,1,0,1600021,右,ビシエド,1500042,左,高橋 奎二,右,２,0.428
2023-04-05,ヤクルト,中日,2,2,3,2,0,2,0,0,1,0,1,0,2,0,0,1,1100069,左,高橋 周平,1500042,左,高橋 奎二,右,飛,-0.329
2023-04-05,ヤクルト,中日,2,2,4,2,0,2,0,0,2,0,0,1,3,0,0,0,2103780,右,福永 裕基,1500042,左,高橋 奎二,三,ゴロ,-0.345
2023-04-05,ヤクルト,中日,3,1,1,2,0,2,0,0,0,0,0,0,1,0,0,0,400021,左,青木 宣親,1600106,右,柳 裕也,右,飛,-0.204
2023-04-05,ヤクルト,中日,3,1,2,2,0,2,0,0,1,0,0,0,2,0,0,0,1000132,右,山田 哲人,1600106,右,柳 裕也,中,飛,-0.153
2023-04-05,ヤクルト,中日,3,1,3,2,0,2,0,0,2,0,0,0,3,0,0,0,1700084,左,村上 宗隆,1600106,右,柳 裕也,,空三振,-0.093
2023-04-05,ヤクルト,中日,3,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1500076,右,木下 拓哉,1500042,左,高橋 奎二,三,ゴロ,-0.204
2023-04-05,ヤクルト,中日,3,2,2,2,0,2,0,0,1,0,0,0,1,0,1,0,1600106,右,柳 裕也,1500042,左,高橋 奎二,左,２,0.428
2023-04-05,ヤクルト,中日,3,2,3,2,0,2,0,0,1,0,1,0,2,0,1,0,1900041,左,岡林 勇希,1500042,左,高橋 奎二,遊,ゴロ,-0.357
2023-04-05,ヤクルト,中日,3,2,4,2,0,2,0,0,2,0,1,0,3,0,0,0,900410,左,大島 洋平,1500042,左,高橋 奎二,左,安,-0.317
2023-04-05,ヤクルト,中日,4,1,1,2,0,2,0,0,0,0,0,0,1,0,0,0,2000133,右,オスナ,1600106,右,柳 裕也,遊,飛,-0.204
2023-04-05,ヤクルト,中日,4,1,2,2,0,2,0,0,1,0,0,0,2,0,0,0,2000026,右,内山 壮真,1600106,右,柳 裕也,遊,ゴロ,-0.153
2023-04-05,ヤクルト,中日,4,1,3,2,0,2,0,0,2,0,0,0,3,0,0,0,900044,右,中村 悠平,1600106,右,柳 裕也,,空三振,-0.093
2023-04-05,ヤクルト,中日,4,2,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1560639,右,カリステ,1500042,左,高橋 奎二,,空三振,-0.204
2023-04-05,ヤクルト,中日,4,2,2,2,0,2,0,0,1,0,0,0,2,0,0,0,1961068,右,アキーノ,1500042,左,高橋 奎二,一,邪飛,-0.153
2023-04-05,ヤクルト,中日,4,2,3,2,0,2,0,0,2,0,0,0,2,1,0,0,1600021,右,ビシエド,1500042,左,高橋 奎二,左,安,0.117
2023-04-05,ヤクルト,中日,4,2,4,2,0,2,0,0,2,1,0,0,2,1,1,0,1100069,左,高橋 周平,1500042,左,高橋 奎二,,四球,0.22
2023-04-05,ヤクルト,中日,4,2,5,2,0,2,0,0,2,1,1,0,3,0,0,0,2103780,右,福永 裕基,1500042,左,高橋 奎二,右,飛,-0.43
2023-04-05,ヤクルト,中日,5,1,1,2,0,2,0,0,0,0,0,0,1,0,0,0,1900028,左,長岡 秀樹,1600106,右,柳 裕也,投,飛,-0.204
2023-04-05,ヤクルト,中日,5,1,2,2,0,2,0,0,1,0,0,0,2,0,0,0,1500042,左,高橋 奎二,1600106,右,柳 裕也,三,ゴロ,-0.153
2023-04-05,ヤクルト,中日,5,1,3,2,0,2,0,0,2,0,0,0,2,0,1,0,1650522,左,丸山 和郁,1600106,右,柳 裕也,右,安,0.224
2023-04-05,ヤクルト,中日,5,1,4,2,0,2,0,0,2,0,1,0,2,1,1,0,400021,左,青木 宣親,1600106,右,柳 裕也,,四球,0.113
2023-04-05,ヤクルト,中日,5,1,5,2,0,3,0,1,2,1,1,0,2,1,1,0,1000132,右,山田 哲人,1600106,右,柳 裕也,中,安,1.0
2023-04-05,ヤクルト,中日,5,1,6,3,0,3,0,0,2,1,1,0,2,1,1,1,1700084,左,村上 宗隆,1600106,右,柳 裕也,,四球,0.282
2023-04-05,ヤクルト,中日,5,1,7,3,0,3,0,0,2,1,1,1,3,0,0,0,2000133,右,オスナ,1600106,右,柳 裕也,三,ゴロ,-0.712
2023-04-05,ヤクルト,中日,5,2,1,3,0,3,0,0,0,0,0,0,0,1,0,0,1500076,右,木下 拓哉,1500042,左,高橋 奎二,,四球,0.354
2023-04-05,ヤクルト,中日,5,2,2,3,0,3,0,0,0,1,0,0,1,1,0,0,2103840,右,ブライト 健太,1500042,左,高橋 奎二,,空三振,-0.304
2023-04-05,ヤクルト,中日,5,2,3,3,0,3,0,0,1,1,0,0,3,0,0,0,1900041,左,岡林 勇希,1500042,左,高橋 奎二,二,併打,-0.5
2023-04-05,ヤクルト,中日,6,1,1,3,0,3,0,0,0,0,0,0,0,1,0,0,2000026,右,内山 壮真,1700106,右,山本 拓実,,四球,0.354
2023-04-05,ヤクルト,中日,6,1,2,3,0,3,0,0,0,1,0,0,1,0,1,0,900044,右,中村 悠平,1700106,右,山本 拓実,投,犠打,-0.13
2023-04-05,ヤクルト,中日,6,1,3,3,0,4,0,1,1,0,1,0,1,0,1,0,1900028,左,長岡 秀樹,1700106,右,山本 拓実,右,２,1.0
2023-04-05,ヤクルト,中日,6,1,4,4,0,4,0,0,1,0,1,0,2,0,1,0,2000135,右,サンタナ,1700106,右,山本 拓実,遊,ゴロ,-0.357
2023-04-05,ヤクルト,中日,6,1,5,4,0,4,0,0,2,0,1,0,3,0,0,0,1650522,左,丸山 和郁,1700106,右,山本 拓実,遊,ゴロ,-0.317
2023-04-05,ヤクルト,中日,6,2,1,4,0,4,0,0,0,0,0,0,1,0,0,0,900410,左,大島 洋平,1300092,右,今野 龍太,左,飛,-0.204
2023-04-05,ヤクルト,中日,6,2,2,4,0,4,0,0,1,0,0,0,2,0,0,0,1560639,右,カリステ,1300092,右,今野 龍太,三,ゴロ,-0.153
2023-04-05,ヤクルト,中日,6,2,3,4,0,4,0,0,2,0,0,0,3,0,0,0,1961068,右,アキーノ,1300092,右,今野 龍太,,空三振,-0.093
2023-04-05,ヤクルト,中日,7,1,1,4,0,4,0,0,0,0,0,0,0,0,1,0,400021,左,青木 宣親,1300040,左,砂田 毅樹,中,安,0.621
2023-04-05,ヤクルト,中日,7,1,2,4,0,4,0,0,0,0,1,0,1,0,1,0,1000132,右,山田 哲人,1300040,左,砂田 毅樹,,空三振,-0.397
